Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2010","11.09","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2011","11.09","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2012","13.86","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2013","16.29","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2014","16.09","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","300","Greece","2015","17.17","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2000","5.17","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2001","5.12","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2002","5.17","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2003","5.01","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2004","4.63","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2005","4.66","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2006","5.36","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2007","6.14","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2008","6.76","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2009","8.4","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2010","13.46","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2011","14.74","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2012","16.47","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2013","17.2","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2014","15.67","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","348","Hungary","2015","15.56","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2000","60.66","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2001","62.12","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2002","61.84","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2003","61.88","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2004","61.81","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2005","62.47","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2006","64.02","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2007","66.75","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2008","73.46","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2009","74.12","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2010","75.42","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2011","76.45","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2012","77.34","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2013","76.22","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2014","76.34","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","352","Iceland","2015","77.03","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2012","15.77","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2013","16.95","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2014","17.35","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","724","Spain","2015","16.25","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2000","40.01","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2001","37.66","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2002","36.15","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2003","34.91","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2004","35.82","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2005","39.99","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2006","41.13","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2007","42.92","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2008","44.87","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2009","47.08","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2010","45.98","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2011","46.49","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2012","49.95","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2013","48.83","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2014","49.69","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","752","Sweden","2015","53.25","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2000","18.63","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2001","19.2","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2002","18.69","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2003","18.56","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2004","18.64","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2005","19.31","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2006","18.66","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2007","19.93","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2000","2.03","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2001","1.97","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2002","2.25","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2003","2.01","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2004","2.31","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2005","2.89","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2006","3.2","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2007","3.56","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2008","4.15","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2009","5.25","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2010","5.27","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2011","6.71","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2012","6.62","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2013","7.4","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2014","8.52","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","372","Ireland","2015","9.08","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2000","5.12","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2001","5.38","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2002","5.6","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2003","6.24","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2004","5.94","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2005","6.7","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2006","7.51","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2007","8.73","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2008","10.82","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2009","12.54","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2010","12.79","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2011","11.9","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2012","14.39","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2013","16.32","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2014","17.09","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","380","Italy","2015","16.52","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2000","28.3","2000","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2001","23.93","2001","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2002","24.11","2002","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2003","23.82","2003","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2004","24.13","2004","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2008","20.24","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2009","20.75","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2010","21.46","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2011","21.56","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2012","22.96","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2013","22.99","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2014","23.42","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","756","Switzerland","2015","25.29","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2000","1.25","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2001","1.23","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2002","1.03","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2003","0.97","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2004","1.19","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2005","1.25","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2005","22.92","2005","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2006","22.15","2006","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2007","21.2","2007","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2008","20.56","2008","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2009","20.92","2009","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2010","20.92","2010","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2006","1.73","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2007","2.39","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2008","2.72","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2009","2.96","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2010","2.88","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2011","2.74","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2012","2.86","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2013","3.49","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2014","3.5","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","804","Ukraine","2015","4.14","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2000","19.38","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2001","15.17","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
